2012,34006012001,NJ,CAMDEN,39.92280000,-75.12780000,58.8000, 35.7 , 33.5 , 69.2636701 ,12/23/2016
2012,48008015001,TX,SAN ANTONIO,29.23560000,-98.41840000,58.0000, 35.2 , 33.1 , 68.3213073 ,12/23/2016
2012,36001010006,NY,WANTAGH,40.65230000,-73.50650000,57.0670, 34.7 , 32.6 , 67.2222766 ,12/23/2016
2012,35000021001,NM,ALBUQUERQUE,35.01790000,-106.66350000,56.0000, 34.0 , 31.9 , 65.9654001 ,12/23/2016
2012,6005025001,CA,STOCKTON,37.93690000,-121.32690000,55.0000, 33.4 , 31.4 , 64.7874465 ,12/23/2016
2012,9000641001,CT,HARTFORD,41.73140000,-72.65640000,53.4800, 32.5 , 30.5 , 62.9969571 ,12/23/2016
2012,36001010017,NY,EAST ROCKAWAY,40.63230000,-73.66310000,53.0170, 32.2 , 30.2 , 62.4515646 ,12/23/2016
2012,31001825002,NE,BELLEVUE,41.08285600,-95.87826800,53.0000, 32.2 , 30.2 , 62.4315394 ,12/23/2016
2012,48003033002,TX,AUSTIN,30.27970000,-97.65280000,52.6600, 32.0 , 30.0 , 62.0310352 ,12/23/2016
2012,12000053001,FL,TAMPA,27.92460000,-82.43940000,50.5000, 30.7 , 28.8 , 59.4866555 ,12/23/2016
2012,26000313001,MI,GRAND RAPIDS,42.94790000,-85.70510000,50.4000, 30.6 , 28.7 , 59.3688601 ,12/23/2016
2012,12000087001,FL,WEST PALM BEACH,26.74190900,-80.13178700,50.0000, 30.4 , 28.5 , 58.8976787 ,12/23/2016
2012,18000061002,IN,INDIANAPOLIS,39.66691400,-86.22558100,49.0000, 29.8 , 28.0 , 57.7197251 ,12/23/2016
2012,18000405001,IN,SOUTH BEND,41.72200000,-86.26780000,48.0000, 29.2 , 27.4 , 56.5417715 ,12/23/2016
2012,36006158001,NY,UTICA,43.10130000,-75.19390000,48.0000, 29.2 , 27.4 , 56.5417715 ,12/23/2016
2012,35000021002,NM,ALBUQUERQUE,35.01790000,-106.66350000,47.9000, 29.1 , 27.3 , 56.4239762 ,12/23/2016
2012,44000022001,RI,PROVIDENCE,41.79480000,-71.38950000,47.7000, 29.0 , 27.2 , 56.1883854 ,12/23/2016
2012,28000615001,MS,JACKSON,32.23931200,-90.21184300,45.8900, 27.9 , 26.2 , 54.0562895 ,12/23/2016
2012,51000334001,VA,CENTREVILLE,38.81043200,-77.45933100,45.0000, 27.3 , 25.7 , 53.0079108 ,12/23/2016
2012,25000042001,MA,AGAWAM,42.08780000,-72.58900000,44.9900, 27.3 , 25.7 , 52.9961313 ,12/23/2016
2008,45000251001,SC,COLUMBIA,33.93916200,-81.01664400,44.5750, 27.1 , 25.4 , 52.5072805 ,12/23/2016
2012,53001220001,WA,SPOKANE,47.69740000,-117.47510000,44.0000, 26.7 , 25.1 , 51.8299572 ,12/23/2016
2012,26000411001,MI,FLINT,43.03716800,-83.76766800,43.3000, 26.3 , 24.7 , 51.0053897 ,12/23/2016
2012,41000066001,OR,MCMINNVILLE,45.22180000,-123.16130000,43.1000, 26.2 , 24.6 , 50.7697990 ,12/23/2016
2012,37009201001,NC,RALEIGH,35.71720000,-78.49240000,41.7000, 25.3 , 23.8 , 49.1206640 ,12/23/2016
2012,55002781001,WI,MADISON,43.03496800,-89.35655000,41.0000, 24.9 , 23.4 , 48.2960965 ,12/23/2016
2012,22009051022,LA,JEFFERSON,29.97003400,-90.18679100,40.8000, 24.8 , 23.3 , 48.0605058 ,12/23/2016
2012,20000193001,KS,WICHITA,37.58653200,-97.30740600,40.6170, 24.7 , 23.2 , 47.8449403 ,12/23/2016
2012,29001127002,MO,INDEPENDENCE,39.17030000,-94.32190000,40.0300, 24.3 , 22.8 , 47.1534815 ,12/23/2016
2012,48004354009,TX,MC KINNEY,33.12600000,-96.56170000,40.0000, 24.3 , 22.8 , 47.1181429 ,12/23/2016
2012,18000225001,IN,FORT WAYNE,41.07970000,-85.10000000,40.0000, 24.3 , 22.8 , 47.1181429 ,12/23/2016
2012,1200100002,AL,BESSEMER,33.39280000,-87.00830000,39.8100, 24.2 , 22.7 , 46.8943318 ,12/23/2016
2012,42000082001,PA,CHESTER,39.82413100,-75.39109100,39.6100, 24.1 , 22.6 , 46.6587410 ,12/23/2016
2012,12000001011,FL,HOLLYWOOD,26.02660000,-80.13480000,39.5000, 24.0 , 22.5 , 46.5291661 ,12/23/2016
2012,6008010001,CA,CHINO,33.96830000,-117.67490000,38.8000, 23.6 , 22.1 , 45.7045986 ,12/23/2016
2012,6002025001,CA,MARTINEZ,37.99710000,-122.06970000,38.7000, 23.5 , 22.1 , 45.5868033 ,12/23/2016
2012,27000002001,MN,DULUTH,46.75910000,-92.12640000,38.7000, 23.5 , 22.1 , 45.5868033 ,12/23/2016
2012,41000045001,OR,EUGENE,44.09560000,-123.11190000,38.5000, 23.4 , 22.0 , 45.3512126 ,12/23/2016
2012,12000016001,FL,JACKSONVILLE,30.35230000,-81.62900000,37.9600, 23.1 , 21.7 , 44.7151176 ,12/23/2016
2012,12000038001,FL,Orlando,28.44960000,-81.43940000,37.5000, 22.8 , 21.4 , 44.1732590 ,12/23/2016
2012,25000025001,MA,MILLBURY,42.21230000,-71.78870000,37.4000, 22.7 , 21.3 , 44.0554636 ,12/23/2016
2012,51000318001,VA,ALEXANDRIA,38.79890000,-77.06060000,36.8000, 22.4 , 21.0 , 43.3486915 ,12/23/2016
2012,39009219001,OH,YOUNGSTOWN,41.09170000,-80.64190000,36.6800, 22.3 , 20.9 , 43.2073371 ,12/23/2016
2012,48008015003,TX,SAN ANTONIO,29.27680000,-98.51440000,36.4200, 22.1 , 20.8 , 42.9010691 ,12/23/2016
2012,40000165002,OK,TULSA,36.23950000,-95.85422200,36.1000, 21.9 , 20.6 , 42.5241240 ,12/23/2016
2012,12000001019,FL,Fort Lauderdale,26.09860000,-80.12470000,35.7000, 21.7 , 20.4 , 42.0529426 ,12/23/2016
2012,29001026001,MO,SPRINGFIELD,37.15353900,-93.37054800,35.0000, 21.3 , 20.0 , 41.2283751 ,12/23/2016
2012,39001666003,OH,CLEVELAND,41.49400000,-81.72650000,35.0000, 21.3 , 20.0 , 41.2283751 ,12/23/2016
2012,47001016006,TN,NASHVILLE,36.18140000,-86.85670000,34.9350, 21.2 , 19.9 , 41.1518081 ,12/23/2016
2012,51000308012,VA,VIRGINIA BEACH,36.77350000,-75.97480000,34.6500, 21.1 , 19.8 , 40.8160913 ,12/23/2016
2012,48007039002,TX,HOUSTON,29.71200000,-95.26090000,34.5000, 21.0 , 19.7 , 40.6393983 ,12/23/2016
2012,39003369001,OH,CINCINNATI,39.10240000,-84.43190000,34.3000, 20.8 , 19.6 , 40.4038076 ,12/23/2016
2012,72000001004,PR,SAN JUAN,18.43925900,-65.88906300,34.1700, 20.8 , 19.5 , 40.2506736 ,12/23/2016
2012,36002001008,NY,STATEN ISLAND,40.63720000,-74.12540000,34.0300, 20.7 , 19.4 , 40.0857601 ,12/23/2016
2012,48006001001,TX,BEAUMONT,30.03061700,-94.13162400,34.0000, 20.7 , 19.4 , 40.0504215 ,12/23/2016
2012,42001010001,PA,ALLENTOWN,40.60147400,-75.45437500,34.0000, 20.7 , 19.4 , 40.0504215 ,12/23/2016
2012,51000238001,VA,HOPEWELL,37.29502100,-77.25697200,33.9000, 20.6 , 19.3 , 39.9326261 ,12/23/2016
2012,6008001001,CA,RIVERSIDE,33.96390000,-117.45750000,33.5000, 20.4 , 19.1 , 39.4614447 ,12/23/2016
