"Crowley, LA","Crowley, LA Urban Cluster",66,100,LA,12/23/2016
"Church Point, LA","Church Point, LA Urban Cluster",20,31,LA,12/23/2016
"Eunice, LA","Eunice, LA Urban Cluster",53,80,LA,12/23/2016
"Lafayette, LA","Lafayette, LA Urbanized Area",1120,1689,LA,12/23/2016
"Litchfield, CT","Litchfield, CT Urban Cluster",11,17,CT,12/23/2016
"Torrington, CT","Torrington, CT Urban Cluster",189,286,CT,12/23/2016
"Waterbury, CT","Waterbury, CT Urbanized Area",862,1300,CT,12/23/2016
"Roswell, NM","Roswell, NM Urban Cluster",220,332,NM,12/23/2016
"Baker City, OR","Baker City, OR Urban Cluster",42,64,OR,12/23/2016
"St. Helens, OR","St. Helens, OR Urban Cluster",114,171,OR,12/23/2016
"Longview, WA","Longview, WA--OR Urbanized Area",283,428,WA,12/23/2016
"Stilwell, OK","Stilwell, OK Urban Cluster",17,25,OK,12/23/2016
"San Jose (Tinian Municipality), MP","San Jose (Tinian Municipality), MP Urban Cluster",0,0,MP,12/23/2016
"Leavenworth, WA","Leavenworth, WA Urban Cluster",15,22,WA,12/23/2016
"Chelan, WA","Chelan, WA Urban Cluster",25,38,WA,12/23/2016
"Cashmere, WA","Cashmere, WA Urban Cluster",21,32,WA,12/23/2016
"Othello, WA","Othello, WA Urban Cluster",50,75,WA,12/23/2016
"Tremonton, UT","Tremonton, UT Urban Cluster",44,66,UT,12/23/2016
"Ogden--Layton, UT","Ogden--Layton, UT Urbanized Area",2419,3650,UT,12/23/2016
"Villas, NJ","Villas, NJ Urbanized Area",227,343,NJ,12/23/2016
"Alfred, NY","Alfred, NY Urban Cluster",19,29,NY,12/23/2016
"Wellsville, NY","Wellsville, NY Urban Cluster",27,41,NY,12/23/2016
"Vinton, LA","Vinton, LA Urban Cluster",12,18,LA,12/23/2016
"Lake Charles, LA","Lake Charles, LA Urbanized Area",635,959,LA,12/23/2016
"Iowa, LA","Iowa, LA Urban Cluster",14,22,LA,12/23/2016
"Binghamton, NY","Binghamton, NY--PA Urbanized Area",700,1057,NY,12/23/2016
"Marksville, LA","Marksville, LA Urban Cluster",33,50,LA,12/23/2016
"Cottonport, LA","Cottonport, LA Urban Cluster",16,24,LA,12/23/2016
"Bunkie, LA","Bunkie, LA Urban Cluster",18,27,LA,12/23/2016
"Morrilton, AR","Morrilton, AR Urban Cluster",28,42,AR,12/23/2016
"Ketchum, ID","Ketchum, ID Urban Cluster",17,26,ID,12/23/2016
"Hailey, ID","Hailey, ID Urban Cluster",46,70,ID,12/23/2016
"Willimantic, CT","Willimantic, CT Urban Cluster",131,198,CT,12/23/2016
"Stafford Springs, CT","Stafford Springs, CT Urban Cluster",25,37,CT,12/23/2016
"Jonesboro, AR","Jonesboro, AR Urbanized Area",290,437,AR,12/23/2016
"Allentown, PA","Allentown, PA--NJ Urbanized Area",2944,4443,PA,12/23/2016
"Washington, NJ","Washington, NJ Urban Cluster",68,103,NJ,12/23/2016
"Milford, NJ","Milford, NJ--PA Urban Cluster",12,19,NJ,12/23/2016
"Clovis, NM","Clovis, NM Urban Cluster",184,278,NM,12/23/2016
"Belle Fourche, SD","Belle Fourche, SD Urban Cluster",23,35,SD,12/23/2016
"Dayton, WA","Dayton, WA Urban Cluster",12,18,WA,12/23/2016
"Watonga, OK","Watonga, OK Urban Cluster",23,34,OK,12/23/2016
"Coquille, OR","Coquille, OR Urban Cluster",19,29,OR,12/23/2016
"Coos Bay, OR","Coos Bay, OR Urban Cluster",139,210,OR,12/23/2016
"Bandon, OR","Bandon, OR Urban Cluster",14,21,OR,12/23/2016
"Roosevelt, UT","Roosevelt, UT Urban Cluster",26,40,UT,12/23/2016
"Homer, LA","Homer, LA Urban Cluster",13,20,LA,12/23/2016
"Bonners Ferry, ID","Bonners Ferry, ID Urban Cluster",12,17,ID,12/23/2016
"Great Falls, MT","Great Falls, MT Urbanized Area",289,436,MT,12/23/2016
"Memphis, TN","Memphis, TN--MS--AR Urbanized Area",4696,7087,TN,12/23/2016
"Vado, NM","Vado, NM Urban Cluster",20,30,NM,12/23/2016
"Las Cruces, NM","Las Cruces, NM Urbanized Area",570,860,NM,12/23/2016
"El Paso, TX","El Paso, TX--NM Urbanized Area",3558,5369,TX,12/23/2016
"Mystic Island, NJ","Mystic Island, NJ Urban Cluster",98,149,NJ,12/23/2016
"Plattsburgh, NY","Plattsburgh, NY Urban Cluster",130,197,NY,12/23/2016
"Newton, NJ","Newton, NJ Urban Cluster",53,80,NJ,12/23/2016
"Hardyston Township West, NJ","Hardyston Township West, NJ Urban Cluster",11,17,NJ,12/23/2016
"Franklin--Highland Lake, NJ","Franklin--Highland Lake, NJ Urban Cluster",157,237,NJ,12/23/2016
"Brookings, SD","Brookings, SD Urban Cluster",100,150,SD,12/23/2016
"East Aurora, NY","East Aurora, NY Urban Cluster",44,66,NY,12/23/2016
"Springville, NY","Springville, NY Urban Cluster",17,26,NY,12/23/2016
"Buffalo, NY","Buffalo, NY Urbanized Area",4146,6257,NY,12/23/2016
"Akron, NY","Akron, NY Urban Cluster",13,20,NY,12/23/2016
"Hood River, OR","Hood River, OR--WA Urban Cluster",65,98,OR,12/23/2016
"La Pine Northwest, OR","La Pine Northwest, OR Urban Cluster",12,18,OR,12/23/2016
"Redmond, OR","Redmond, OR Urban Cluster",123,185,OR,12/23/2016
"Bend, OR","Bend, OR Urbanized Area",371,560,OR,12/23/2016
"Castle Dale, UT","Castle Dale, UT Urban Cluster",13,19,UT,12/23/2016
"Purcell, OK","Purcell, OK Urban Cluster",30,46,OK,12/23/2016
"Norman, OK","Norman, OK Urbanized Area",460,695,OK,12/23/2016
"Ardmore, OK","Ardmore, OK Urban Cluster",93,140,OK,12/23/2016
"McGehee, AR","McGehee, AR Urban Cluster",17,26,AR,12/23/2016
"Dumas, AR","Dumas, AR Urban Cluster",22,34,AR,12/23/2016
"Amsterdam, NY","Amsterdam, NY Urban Cluster",99,149,NY,12/23/2016
"Whitefish, MT","Whitefish, MT Urban Cluster",28,42,MT,12/23/2016
"Kalispell, MT","Kalispell, MT Urban Cluster",141,212,MT,12/23/2016
"Columbia Falls, MT","Columbia Falls, MT Urban Cluster",27,40,MT,12/23/2016
"Mansfield, LA","Mansfield, LA Urban Cluster",27,41,LA,12/23/2016
"Idaho Falls, ID","Idaho Falls, ID Urbanized Area",402,607,ID,12/23/2016
"Rigby, ID","Rigby, ID Urban Cluster",39,58,ID,12/23/2016
"White Rock, NM","White Rock, NM Urban Cluster",22,34,NM,12/23/2016
"Los Alamos, NM","Los Alamos, NM Urban Cluster",48,73,NM,12/23/2016
"Gloversville, NY","Gloversville, NY Urban Cluster",129,195,NY,12/23/2016
"Fordyce, AR","Fordyce, AR Urban Cluster",17,26,AR,12/23/2016
"Peaceful Valley, WA","Peaceful Valley, WA Urban Cluster",13,20,WA,12/23/2016
"Lynden, WA","Lynden, WA Urban Cluster",64,97,WA,12/23/2016
"Everson, WA","Everson, WA Urban Cluster",19,29,WA,12/23/2016
"Birch Bay, WA","Birch Bay, WA Urban Cluster",56,85,WA,12/23/2016
"Bellingham, WA","Bellingham, WA Urbanized Area",507,765,WA,12/23/2016
"Bartlesville, OK","Bartlesville, OK Urban Cluster",172,260,OK,12/23/2016
"Grand Forks AFB, ND","Grand Forks AFB, ND Urban Cluster",12,18,ND,12/23/2016
"Grand Forks, ND","Grand Forks, ND--MN Urbanized Area",271,410,ND,12/23/2016
"Sylvan Beach, NY","Sylvan Beach, NY Urban Cluster",15,23,NY,12/23/2016
"Hamilton, NY","Hamilton, NY Urban Cluster",20,30,NY,12/23/2016
"Chittenango, NY","Chittenango, NY Urban Cluster",23,34,NY,12/23/2016
"Cazenovia, NY","Cazenovia, NY Urban Cluster",14,21,NY,12/23/2016
"Oneida, NY","Oneida, NY Urban Cluster",97,146,NY,12/23/2016
"Adams, NY","Adams, NY Urban Cluster",11,17,NY,12/23/2016
"Watertown, NY","Watertown, NY Urbanized Area",256,387,NY,12/23/2016
"Delta, UT","Delta, UT Urban Cluster",14,22,UT,12/23/2016
"Paragould, AR","Paragould, AR Urban Cluster",109,165,AR,12/23/2016
"Greenbrier, AR","Greenbrier, AR Urban Cluster",18,27,AR,12/23/2016
"Conway, AR","Conway, AR Urbanized Area",289,436,AR,12/23/2016
"Camano North, WA","Camano North, WA Urban Cluster",11,17,WA,12/23/2016
"Oak Harbor, WA","Oak Harbor, WA Urban Cluster",146,221,WA,12/23/2016
"Camano, WA","Camano, WA Urban Cluster",27,41,WA,12/23/2016
"Watertown, SD","Watertown, SD Urban Cluster",94,141,SD,12/23/2016
"Wynne, AR","Wynne, AR Urban Cluster",34,52,AR,12/23/2016
"Vermillion, SD","Vermillion, SD Urban Cluster",46,70,SD,12/23/2016
"Kaplan, LA","Kaplan, LA Urban Cluster",21,32,LA,12/23/2016
"Abbeville, LA","Abbeville, LA Urban Cluster",88,133,LA,12/23/2016
"Hot Springs Village, AR","Hot Springs Village, AR Urban Cluster",41,61,AR,12/23/2016
"Hot Springs, AR","Hot Springs, AR Urbanized Area",244,368,AR,12/23/2016
"Mount Angel, OR","Mount Angel, OR Urban Cluster",16,24,OR,12/23/2016
"Woodburn, OR","Woodburn, OR Urban Cluster",146,220,OR,12/23/2016
"Stayton, OR","Stayton, OR Urban Cluster",46,69,OR,12/23/2016
"Silverton, OR","Silverton, OR Urban Cluster",43,64,OR,12/23/2016
"Salem, OR","Salem, OR Urbanized Area",1048,1582,OR,12/23/2016
"Aumsville, OR","Aumsville, OR Urban Cluster",16,25,OR,12/23/2016
"Woodward, OK","Woodward, OK Urban Cluster",50,76,OK,12/23/2016
"Shelley, ID","Shelley, ID Urban Cluster",21,31,ID,12/23/2016
"Blackfoot, ID","Blackfoot, ID Urban Cluster",68,103,ID,12/23/2016
"Nashville, AR","Nashville, AR Urban Cluster",20,30,AR,12/23/2016
"Hope, AR","Hope, AR Urban Cluster",44,67,AR,12/23/2016
"Centralia, WA","Centralia, WA Urban Cluster",175,264,WA,12/23/2016
"Monticello, AR","Monticello, AR Urban Cluster",42,64,AR,12/23/2016
"Sandpoint, ID","Sandpoint, ID Urban Cluster",48,72,ID,12/23/2016
"Jewett City, CT","Jewett City, CT Urban Cluster",45,68,CT,12/23/2016
"Worcester, MA","Worcester, MA--CT Urbanized Area",2155,3252,MA,12/23/2016
"Monroe, LA","Monroe, LA Urbanized Area",516,779,LA,12/23/2016
"Glendive, MT","Glendive, MT Urban Cluster",29,43,MT,12/23/2016
"Hamilton, MT","Hamilton, MT Urban Cluster",27,41,MT,12/23/2016
"Ville Platte, LA","Ville Platte, LA Urban Cluster",41,62,LA,12/23/2016
"Mamou, LA","Mamou, LA Urban Cluster",17,26,LA,12/23/2016
"Laurel Lake, NJ","Laurel Lake, NJ Urban Cluster",17,25,NJ,12/23/2016
"Bridgeton, NJ","Bridgeton, NJ Urban Cluster",155,234,NJ,12/23/2016
"Hammond, LA","Hammond, LA Urbanized Area",300,452,LA,12/23/2016
"Natchitoches, LA","Natchitoches, LA Urban Cluster",88,132,LA,12/23/2016
"Natchez, MS","Natchez, MS--LA Urban Cluster",125,189,MS,12/23/2016
"Ferriday, LA","Ferriday, LA Urban Cluster",26,40,LA,12/23/2016
"Livonia, LA","Livonia, LA Urban Cluster",17,25,LA,12/23/2016
"Homedale, ID","Homedale, ID Urban Cluster",12,18,ID,12/23/2016
"Jean Lafitte, LA","Jean Lafitte, LA Urban Cluster",12,18,LA,12/23/2016
"Belvidere, NJ","Belvidere, NJ--PA Urban Cluster",17,26,NJ,12/23/2016
"East Stroudsburg, PA","East Stroudsburg, PA--NJ Urbanized Area",241,363,PA,12/23/2016
"Grants, NM","Grants, NM Urban Cluster",54,81,NM,12/23/2016
"Attica, NY","Attica, NY Urban Cluster",30,46,NY,12/23/2016
"Le Roy, NY","Le Roy, NY Urban Cluster",19,29,NY,12/23/2016
"Batavia, NY","Batavia, NY Urban Cluster",79,119,NY,12/23/2016
"Carlsbad, NM","Carlsbad, NM Urban Cluster",132,199,NM,12/23/2016
"Artesia, NM","Artesia, NM Urban Cluster",57,85,NM,12/23/2016
"Tupper Lake, NY","Tupper Lake, NY Urban Cluster",19,28,NY,12/23/2016
"Malone, NY","Malone, NY Urban Cluster",48,72,NY,12/23/2016
"Deming, NM","Deming, NM Urban Cluster",66,100,NM,12/23/2016
"Lowville, NY","Lowville, NY Urban Cluster",16,24,NY,12/23/2016
"Durant, OK","Durant, OK Urban Cluster",73,110,OK,12/23/2016
"Vinita, OK","Vinita, OK Urban Cluster",27,40,OK,12/23/2016
"Devils Lake, ND","Devils Lake, ND Urban Cluster",33,50,ND,12/23/2016
"Tahlequah, OK","Tahlequah, OK Urban Cluster",82,124,OK,12/23/2016
"Muskogee, OK","Muskogee, OK Urban Cluster",186,281,OK,12/23/2016
"El Reno, OK","El Reno, OK Urban Cluster",67,101,OK,12/23/2016
"Chester, NY","Chester, NY Urban Cluster",25,38,NY,12/23/2016
"Maybrook, NY","Maybrook, NY Urban Cluster",13,20,NY,12/23/2016
"West Point, NY","West Point, NY Urban Cluster",54,81,NY,12/23/2016
"Walden, NY","Walden, NY Urban Cluster",51,77,NY,12/23/2016
"Middletown, NY","Middletown, NY Urbanized Area",259,390,NY,12/23/2016
"Port Jervis, NY","Port Jervis, NY--PA Urban Cluster",74,112,NY,12/23/2016
"Warwick, NY","Warwick, NY Urban Cluster",54,81,NY,12/23/2016
"Weatherford, OK","Weatherford, OK Urban Cluster",47,72,OK,12/23/2016
"Clinton, OK","Clinton, OK Urban Cluster",37,56,OK,12/23/2016
"Beulah, ND","Beulah, ND Urban Cluster",13,20,ND,12/23/2016
"Cache, OK","Cache, OK Urban Cluster",12,17,OK,12/23/2016
"Lawton, OK","Lawton, OK Urbanized Area",418,631,OK,12/23/2016
"Fort Plain, NY","Fort Plain, NY Urban Cluster",25,38,NY,12/23/2016
"Kirtland, NM","Kirtland, NM Urban Cluster",36,55,NM,12/23/2016
"Aztec, NM","Aztec, NM Urban Cluster",37,57,NM,12/23/2016
"Shiprock, NM","Shiprock, NM Urban Cluster",30,45,NM,12/23/2016
"Farmington, NM","Farmington, NM Urbanized Area",235,355,NM,12/23/2016
"Bloomfield, NM","Bloomfield, NM Urban Cluster",44,66,NM,12/23/2016
"Penn Yan, NY","Penn Yan, NY Urban Cluster",30,45,NY,12/23/2016
"Salt Lake City--West Valley City, UT","Salt Lake City--West Valley City, UT Urbanized Area",4524,6827,UT,12/23/2016
"Moab, UT","Moab, UT Urban Cluster",30,46,UT,12/23/2016
"Hot Springs, SD","Hot Springs, SD Urban Cluster",16,24,SD,12/23/2016
"Pawhuska, OK","Pawhuska, OK Urban Cluster",16,24,OK,12/23/2016
"Hominy, OK","Hominy, OK Urban Cluster",15,23,OK,12/23/2016
"Belfair, WA","Belfair, WA Urban Cluster",15,22,WA,12/23/2016
"Shelton, WA","Shelton, WA Urban Cluster",83,125,WA,12/23/2016
"Warden, WA","Warden, WA Urban Cluster",12,18,WA,12/23/2016
"Quincy, WA","Quincy, WA Urban Cluster",31,47,WA,12/23/2016
"Moses Lake, WA","Moses Lake, WA Urban Cluster",146,220,WA,12/23/2016
"Mattawa, WA","Mattawa, WA Urban Cluster",22,33,WA,12/23/2016
"Ephrata, WA","Ephrata, WA Urban Cluster",31,47,WA,12/23/2016
"Walla Walla, WA","Walla Walla, WA--OR Urbanized Area",247,373,WA,12/23/2016
"Alva, OK","Alva, OK Urban Cluster",25,38,OK,12/23/2016
"Guymon, OK","Guymon, OK Urban Cluster",50,76,OK,12/23/2016
"Enid, OK","Enid, OK Urban Cluster",211,318,OK,12/23/2016
"Mangum, OK","Mangum, OK Urban Cluster",13,20,OK,12/23/2016
"Okmulgee, OK","Okmulgee, OK Urban Cluster",62,94,OK,12/23/2016
"Henryetta, OK","Henryetta, OK Urban Cluster",29,44,OK,12/23/2016
"Stigler, OK","Stigler, OK Urban Cluster",13,19,OK,12/23/2016
"Lead, SD","Lead, SD Urban Cluster",17,25,SD,12/23/2016
"Spearfish, SD","Spearfish, SD Urban Cluster",51,77,SD,12/23/2016
"Shawnee, OK","Shawnee, OK Urban Cluster",152,229,OK,12/23/2016
"Boardman, OR","Boardman, OR Urban Cluster",15,22,OR,12/23/2016
"Irrigon, OR","Irrigon, OR Urban Cluster",12,18,OR,12/23/2016
"Canton, SD","Canton, SD Urban Cluster",12,18,SD,12/23/2016
"Holdenville, OK","Holdenville, OK Urban Cluster",26,39,OK,12/23/2016
"Harrisburg, SD","Harrisburg, SD Urban Cluster",14,21,SD,12/23/2016
"Tea, SD","Tea, SD Urban Cluster",17,25,SD,12/23/2016
"Marianna, AR","Marianna, AR Urban Cluster",17,25,AR,12/23/2016
"Eagle Mountain South, UT","Eagle Mountain South, UT Urban Cluster",28,42,UT,12/23/2016
"Provo--Orem, UT","Provo--Orem, UT Urbanized Area",2139,3228,UT,12/23/2016
"Batesville, AR","Batesville, AR Urban Cluster",51,77,AR,12/23/2016
"Orofino, ID","Orofino, ID Urban Cluster",16,24,ID,12/23/2016
"Soda Springs, ID","Soda Springs, ID Urban Cluster",12,19,ID,12/23/2016
"Malvern, AR","Malvern, AR Urban Cluster",50,75,AR,12/23/2016
"Pine Bluff, AR","Pine Bluff, AR Urbanized Area",237,358,AR,12/23/2016
"Welsh, LA","Welsh, LA Urban Cluster",12,18,LA,12/23/2016
"Lake Arthur, LA","Lake Arthur, LA Urban Cluster",12,19,LA,12/23/2016
"Jennings, LA","Jennings, LA Urban Cluster",44,66,LA,12/23/2016
"Rayville, LA","Rayville, LA Urban Cluster",19,29,LA,12/23/2016
"Delhi, LA","Delhi, LA Urban Cluster",12,19,LA,12/23/2016
"Mountain Home AFB, ID","Mountain Home AFB, ID Urban Cluster",14,22,ID,12/23/2016
"Mountain Home, ID","Mountain Home, ID Urban Cluster",73,111,ID,12/23/2016
"New Roads, LA","New Roads, LA Urban Cluster",35,53,LA,12/23/2016
"Ozark, AR","Ozark, AR Urban Cluster",14,21,AR,12/23/2016
"Lewistown, MT","Lewistown, MT Urban Cluster",27,41,MT,12/23/2016
"Franklinton, LA","Franklinton, LA Urban Cluster",16,23,LA,12/23/2016
"Bogalusa, LA","Bogalusa, LA Urban Cluster",54,82,LA,12/23/2016
"Socorro, NM","Socorro, NM Urban Cluster",40,60,NM,12/23/2016
"Medina, NY","Medina, NY Urban Cluster",37,56,NY,12/23/2016
"Lockport, NY","Lockport, NY Urban Cluster",160,241,NY,12/23/2016
"Newfane, NY","Newfane, NY Urban Cluster",25,38,NY,12/23/2016
"Deer Lodge, MT","Deer Lodge, MT Urban Cluster",14,22,MT,12/23/2016
"Shelby, MT","Shelby, MT Urban Cluster",13,20,MT,12/23/2016
"Wolf Point, MT","Wolf Point, MT Urban Cluster",16,24,MT,12/23/2016
"Poplar, MT","Poplar, MT Urban Cluster",12,18,MT,12/23/2016
"Norwich, NY","Norwich, NY Urban Cluster",37,55,NY,12/23/2016
"Las Vegas, NM","Las Vegas, NM Urban Cluster",69,104,NM,12/23/2016
"Livingston, MT","Livingston, MT Urban Cluster",36,55,MT,12/23/2016
"Farmerville, LA","Farmerville, LA Urban Cluster",17,26,LA,12/23/2016
"Conesus Lake, NY","Conesus Lake, NY Urban Cluster",22,32,NY,12/23/2016
"Mount Morris, NY","Mount Morris, NY Urban Cluster",18,27,NY,12/23/2016
"Geneseo, NY","Geneseo, NY Urban Cluster",37,56,NY,12/23/2016
"Dansville, NY","Dansville, NY Urban Cluster",23,34,NY,12/23/2016
"Avon, NY","Avon, NY Urban Cluster",22,33,NY,12/23/2016
"Portales, NM","Portales, NM Urban Cluster",56,84,NM,12/23/2016
"Hoosick Falls, NY","Hoosick Falls, NY Urban Cluster",16,24,NY,12/23/2016
"Watkins Glen, NY","Watkins Glen, NY Urban Cluster",15,23,NY,12/23/2016
"Cobleskill, NY","Cobleskill, NY Urban Cluster",25,38,NY,12/23/2016
"Rome, NY","Rome, NY Urban Cluster",148,223,NY,12/23/2016
"Cold Spring, NY","Cold Spring, NY Urban Cluster",15,22,NY,12/23/2016
"Palmyra, NY","Palmyra, NY Urban Cluster",23,35,NY,12/23/2016
"Walworth, NY","Walworth, NY Urban Cluster",14,21,NY,12/23/2016
"Sodus, NY","Sodus, NY Urban Cluster",13,19,NY,12/23/2016
"Owego, NY","Owego, NY Urban Cluster",22,34,NY,12/23/2016
"Sayre--Waverly, PA","Sayre--Waverly, PA--NY Urban Cluster",80,120,PA,12/23/2016
"Heber, UT","Heber, UT Urban Cluster",76,115,UT,12/23/2016
"Searcy, AR","Searcy, AR Urban Cluster",115,174,AR,12/23/2016
"Beebe, AR","Beebe, AR Urban Cluster",30,45,AR,12/23/2016
"Bald Knob, AR","Bald Knob, AR Urban Cluster",11,17,AR,12/23/2016
"Prescott, AR","Prescott, AR Urban Cluster",12,19,AR,12/23/2016
"Vernal, UT","Vernal, UT Urban Cluster",77,116,UT,12/23/2016
"Okemah, OK","Okemah, OK Urban Cluster",14,21,OK,12/23/2016
"De Queen, AR","De Queen, AR Urban Cluster",28,42,AR,12/23/2016
"Grafton, ND","Grafton, ND Urban Cluster",19,28,ND,12/23/2016
"Sheridan, OR","Sheridan, OR Urban Cluster",38,57,OR,12/23/2016
"McMinnville, OR","McMinnville, OR Urban Cluster",173,261,OR,12/23/2016
"Newberg, OR","Newberg, OR Urban Cluster",120,181,OR,12/23/2016
"Carlton, OR","Carlton, OR Urban Cluster",14,21,OR,12/23/2016
"Waldron, AR","Waldron, AR Urban Cluster",15,22,AR,12/23/2016
"Osceola, AR","Osceola, AR Urban Cluster",37,55,AR,12/23/2016
"Manila, AR","Manila, AR Urban Cluster",14,21,AR,12/23/2016
"Blytheville, AR","Blytheville, AR Urban Cluster",81,122,AR,12/23/2016
"Dickinson, ND","Dickinson, ND Urban Cluster",78,118,ND,12/23/2016
"The Dalles, OR","The Dalles, OR--WA Urban Cluster",78,118,OR,12/23/2016
"Goldendale, WA","Goldendale, WA Urban Cluster",15,22,WA,12/23/2016
"Eatonville, WA","Eatonville, WA Urban Cluster",12,19,WA,12/23/2016
"Yelm, WA","Yelm, WA Urban Cluster",55,83,WA,12/23/2016
"Mount Pleasant, UT","Mount Pleasant, UT Urban Cluster",14,21,UT,12/23/2016
"Manti, UT","Manti, UT Urban Cluster",15,22,UT,12/23/2016
"Gunnison, UT","Gunnison, UT Urban Cluster",18,28,UT,12/23/2016
"Ephraim, UT","Ephraim, UT Urban Cluster",26,39,UT,12/23/2016
"Minot AFB, ND","Minot AFB, ND Urban Cluster",24,37,ND,12/23/2016
"Minot, ND","Minot, ND Urban Cluster",189,285,ND,12/23/2016
"Sturgis, SD","Sturgis, SD Urban Cluster",29,44,SD,12/23/2016
"West Wendover, NV","West Wendover, NV--UT Urban Cluster",24,36,NV,12/23/2016
"Tooele, UT","Tooele, UT Urban Cluster",138,208,UT,12/23/2016
"Stansbury Park, UT","Stansbury Park, UT Urban Cluster",40,61,UT,12/23/2016
"Grantsville, UT","Grantsville, UT Urban Cluster",30,45,UT,12/23/2016
"Walters, OK","Walters, OK Urban Cluster",11,17,OK,12/23/2016
"Blanchard, OK","Blanchard, OK Urban Cluster",15,23,OK,12/23/2016
"Tuttle, OK","Tuttle, OK Urban Cluster",11,17,OK,12/23/2016
"Preston, ID","Preston, ID Urban Cluster",19,29,ID,12/23/2016
"Madras, OR","Madras, OR Urban Cluster",35,54,OR,12/23/2016
"American Falls, ID","American Falls, ID Urban Cluster",20,30,ID,12/23/2016
"Blanding, UT","Blanding, UT Urban Cluster",14,22,UT,12/23/2016
"Ocean Park, WA","Ocean Park, WA Urban Cluster",15,22,WA,12/23/2016
"Raymond, WA","Raymond, WA Urban Cluster",18,27,WA,12/23/2016
"Altus, OK","Altus, OK Urban Cluster",88,133,OK,12/23/2016
"Gold Beach, OR","Gold Beach, OR Urban Cluster",12,19,OR,12/23/2016
"Brookings, OR","Brookings, OR Urban Cluster",48,73,OR,12/23/2016
"Montauk, NY","Montauk, NY Urban Cluster",12,18,NY,12/23/2016
"Springs, NY","Springs, NY Urban Cluster",56,84,NY,12/23/2016
"Southold, NY","Southold, NY Urban Cluster",43,66,NY,12/23/2016
"Castle Rock, WA","Castle Rock, WA Urban Cluster",11,17,WA,12/23/2016
"Kalama, WA","Kalama, WA Urban Cluster",15,22,WA,12/23/2016
"Sioux City, IA","Sioux City, IA--NE--SD Urbanized Area",472,712,IA,12/23/2016
"Pine Ridge, SD","Pine Ridge, SD Urban Cluster",12,18,SD,12/23/2016
"Port Townsend, WA","Port Townsend, WA Urban Cluster",37,56,WA,12/23/2016
"Port Hadlock-Irondale, WA","Port Hadlock-Irondale, WA Urban Cluster",19,29,WA,12/23/2016
"Lonoke, AR","Lonoke, AR Urban Cluster",18,27,AR,12/23/2016
"Little Rock, AR","Little Rock, AR Urbanized Area",1911,2884,AR,12/23/2016
"England, AR","England, AR Urban Cluster",12,18,AR,12/23/2016
"Kingfisher, OK","Kingfisher, OK Urban Cluster",18,28,OK,12/23/2016
"Newport, AR","Newport, AR Urban Cluster",28,42,AR,12/23/2016
"Brinkley, AR","Brinkley, AR Urban Cluster",11,17,AR,12/23/2016
"Clarksville, AR","Clarksville, AR Urban Cluster",32,49,AR,12/23/2016
"Pryor Creek, OK","Pryor Creek, OK Urban Cluster",41,62,OK,12/23/2016
"Sunset, LA","Sunset, LA Urban Cluster",16,23,LA,12/23/2016
"Port Barre, LA","Port Barre, LA Urban Cluster",11,17,LA,12/23/2016
"Opelousas, LA","Opelousas, LA Urban Cluster",113,171,LA,12/23/2016
"Camden, AR","Camden, AR Urban Cluster",51,76,AR,12/23/2016
"Cortland, NY","Cortland, NY Urban Cluster",122,184,NY,12/23/2016
"Warsaw, NY","Warsaw, NY Urban Cluster",13,20,NY,12/23/2016
"Perry, NY","Perry, NY Urban Cluster",16,25,NY,12/23/2016
"Paris, AR","Paris, AR Urban Cluster",14,21,AR,12/23/2016
"Booneville, AR","Booneville, AR Urban Cluster",15,22,AR,12/23/2016
"Jamestown, ND","Jamestown, ND Urban Cluster",68,102,ND,12/23/2016
