IOWA,41.02938000,-94.42322000,0.0167926717,0.0000000000,0.0000000000,182 ,0 ,0 ,153 ,0 ,0 ,12/23/2016
IOWA,41.62438000,-94.84848000,0.0209908396,0.0000000000,0.0000000000,228 ,0 ,0 ,192 ,0 ,0 ,12/23/2016
IOWA,42.31248000,-95.14990000,0.0239895310,0.0000000000,0.0000000000,260 ,0 ,0 ,219 ,0 ,0 ,12/23/2016
IOWA,41.79274000,-95.73313000,0.0539764447,0.0000000000,0.0000000000,585 ,0 ,0 ,493 ,0 ,0 ,12/23/2016
IOWA,42.22813000,-94.88162000,0.0785657139,0.0000000000,0.0000000000,852 ,0 ,0 ,717 ,0 ,0 ,12/23/2016
IOWA,41.75454000,-92.76181000,0.0107952889,0.0000000000,0.0000000000,117 ,0 ,0 ,99 ,0 ,0 ,12/23/2016
IOWA,43.14175000,-92.45768000,0.0239895310,0.0000000000,0.0000000000,260 ,0 ,0 ,219 ,0 ,0 ,12/23/2016
IOWA,43.25164000,-92.77557000,0.0215905779,0.0000000000,0.0000000000,234 ,0 ,0 ,197 ,0 ,0 ,12/23/2016
IOWA,42.98023000,-95.92732000,0.2159057787,0.0000000000,0.0000000000,2341 ,0 ,0 ,1970 ,0 ,0 ,12/23/2016
IOWA,42.89006000,-95.50505000,0.0479790619,0.0000000000,0.0000000000,520 ,0 ,0 ,438 ,0 ,0 ,12/23/2016
IOWA,41.98594000,-90.91602000,0.0524770990,0.0000000000,0.0015741317,569 ,0 ,298 ,479 ,0 ,52 ,12/23/2016
IOWA,40.96562000,-91.47582000,0.0047979062,0.0000000000,0.0000000000,52 ,0 ,0 ,44 ,0 ,0 ,12/23/2016
IOWA,41.31057000,-95.15294000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,43.05454000,-96.34382000,0.0244693216,0.0000000000,0.0000000000,265 ,0 ,0 ,223 ,0 ,0 ,12/23/2016
IOWA,41.51950000,-94.64207000,0.0389829878,0.0000000000,0.0000000000,423 ,0 ,0 ,356 ,0 ,0 ,12/23/2016
IOWA,41.31042000,-95.10565000,0.0569751361,0.0000000000,0.0000000000,618 ,0 ,0 ,520 ,0 ,0 ,12/23/2016
IOWA,43.25716000,-95.02488000,0.1949149391,0.0000000000,0.0000000000,2113 ,0 ,0 ,1779 ,0 ,0 ,12/23/2016
IOWA,42.02196000,-95.01765000,0.0119947655,0.0000000000,0.0019676646,130 ,0 ,373 ,109 ,0 ,65 ,12/23/2016
IOWA,41.76019000,-95.16765000,0.0149934569,0.0000000000,0.0000000000,163 ,0 ,0 ,137 ,0 ,0 ,12/23/2016
IOWA,41.79290000,-95.19153000,0.0149934569,0.0000000000,0.0000000000,163 ,0 ,0 ,137 ,0 ,0 ,12/23/2016
IOWA,43.16785000,-95.88220000,0.0029986914,0.0000000000,0.0000000000,33 ,0 ,0 ,27 ,0 ,0 ,12/23/2016
IOWA,43.49848000,-94.06843000,0.0359842965,0.0000000000,0.0000000000,390 ,0 ,0 ,328 ,0 ,0 ,12/23/2016
IOWA,42.86630000,-94.09836000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,42.40381000,-95.20728000,0.0095958124,0.0000000000,0.0000000000,104 ,0 ,0 ,88 ,0 ,0 ,12/23/2016
IOWA,43.02271000,-93.69439000,0.0179921482,0.0000000000,0.0000000000,195 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,41.87825000,-94.87092000,0.0227900544,0.0000000000,0.0037779160,247 ,0 ,715 ,208 ,0 ,124 ,12/23/2016
IOWA,43.09328000,-96.30932000,0.2998691371,0.0000000000,0.0039353292,3251 ,0 ,745 ,2736 ,0 ,129 ,12/23/2016
IOWA,43.29993000,-94.58662000,0.0071968593,0.0000000000,0.0157413166,78 ,0 ,2981 ,66 ,0 ,517 ,12/23/2016
IOWA,42.58547000,-92.90456000,0.0599738274,0.0000000000,0.0000000000,650 ,0 ,0 ,547 ,0 ,0 ,12/23/2016
IOWA,41.19022000,-95.51317000,0.0359842965,0.0000000000,0.0000000000,390 ,0 ,0 ,328 ,0 ,0 ,12/23/2016
IOWA,41.77878000,-92.78650000,0.0044980371,0.0000000000,0.0000000000,49 ,0 ,0 ,41 ,0 ,0 ,12/23/2016
IOWA,42.98255000,-96.30124000,0.0269882223,0.0000000000,0.0000000000,293 ,0 ,0 ,246 ,0 ,0 ,12/23/2016
IOWA,41.23449000,-94.29775000,0.0095958124,0.0000000000,0.0000000000,104 ,0 ,0 ,88 ,0 ,0 ,12/23/2016
IOWA,40.93665000,-91.44806000,0.0056975136,0.0000000000,0.0000000000,62 ,0 ,0 ,52 ,0 ,0 ,12/23/2016
IOWA,43.14465000,-94.54223000,0.0179921482,0.0720642813,0.0000000000,195 ,133 ,0 ,164 ,360 ,0 ,12/23/2016
IOWA,42.93592000,-92.39014000,0.0287874372,0.0000000000,0.0000000000,312 ,0 ,0 ,263 ,0 ,0 ,12/23/2016
IOWA,42.63862000,-91.25789000,0.0059973827,0.0000000000,0.0000000000,65 ,0 ,0 ,55 ,0 ,0 ,12/23/2016
IOWA,41.94374000,-93.83141000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,42.05791000,-94.78663000,0.0599738274,0.0000000000,0.0000000000,650 ,0 ,0 ,547 ,0 ,0 ,12/23/2016
IOWA,42.17595000,-94.87991000,0.0599138536,0.0000000000,0.0000000000,650 ,0 ,0 ,547 ,0 ,0 ,12/23/2016
IOWA,42.15052000,-91.58212000,0.0227900544,0.0000000000,0.0000000000,247 ,0 ,0 ,208 ,0 ,0 ,12/23/2016
IOWA,41.87766000,-94.88162000,0.0269882223,0.0000000000,0.0037779160,293 ,0 ,715 ,246 ,0 ,124 ,12/23/2016
IOWA,41.85651000,-93.94876000,0.0305866520,0.0000000000,0.0000000000,332 ,0 ,0 ,279 ,0 ,0 ,12/23/2016
IOWA,41.20270000,-95.00231000,0.0479790619,0.0000000000,0.0000000000,520 ,0 ,0 ,438 ,0 ,0 ,12/23/2016
IOWA,41.19423000,-95.00205000,0.0539764447,0.0000000000,0.0000000000,585 ,0 ,0 ,493 ,0 ,0 ,12/23/2016
IOWA,42.35605000,-95.24059000,0.0449803706,0.0000000000,0.0000000000,488 ,0 ,0 ,410 ,0 ,0 ,12/23/2016
IOWA,43.06032000,-96.19426000,0.1499345686,1.3512052751,0.0000000000,1626 ,2490 ,0 ,1368 ,6744 ,0 ,12/23/2016
IOWA,42.01048000,-94.96332000,0.0389829878,0.0000000000,0.0000000000,423 ,0 ,0 ,356 ,0 ,0 ,12/23/2016
IOWA,41.17618000,-95.52974000,0.0719685929,0.0000000000,0.0000000000,780 ,0 ,0 ,657 ,0 ,0 ,12/23/2016
IOWA,42.15644000,-94.88050000,0.0359842965,0.0000000000,0.0000000000,390 ,0 ,0 ,328 ,0 ,0 ,12/23/2016
IOWA,43.34618000,-95.77602000,0.0839633584,0.0000000000,0.0000000000,910 ,0 ,0 ,766 ,0 ,0 ,12/23/2016
IOWA,42.80495000,-93.40589000,0.0575748743,0.0000000000,0.0078706583,624 ,0 ,1490 ,525 ,0 ,258 ,12/23/2016
IOWA,42.10323000,-95.05124000,0.0179921482,0.0000000000,0.0000000000,195 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,43.09862000,-94.24033000,0.0119947655,0.0000000000,0.0000000000,130 ,0 ,0 ,109 ,0 ,0 ,12/23/2016
IOWA,42.60294000,-91.84421000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,42.12300000,-91.86376000,0.0050977753,0.0000000000,0.0001574132,55 ,0 ,30 ,47 ,0 ,5 ,12/23/2016
IOWA,43.03668000,-92.21203000,0.0025189008,0.0000000000,0.0001180599,27 ,0 ,22 ,23 ,0 ,4 ,12/23/2016
IOWA,42.95000000,-94.67707000,0.0359842965,0.0000000000,0.0000000000,390 ,0 ,0 ,328 ,0 ,0 ,12/23/2016
IOWA,41.94327000,-92.85013000,0.0269882223,0.0000000000,0.0000000000,293 ,0 ,0 ,246 ,0 ,0 ,12/23/2016
IOWA,41.24749000,-95.39198000,0.0899607411,0.0000000000,0.0000000000,975 ,0 ,0 ,821 ,0 ,0 ,12/23/2016
IOWA,41.25956000,-95.47665000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,41.21108000,-91.80793000,0.0179921482,0.0000000000,0.0000000000,195 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,40.84786000,-94.19374000,0.0119947655,0.0000000000,0.0000000000,130 ,0 ,0 ,109 ,0 ,0 ,12/23/2016
IOWA,40.81485000,-94.18467000,0.0287874372,0.0000000000,0.0000000000,312 ,0 ,0 ,263 ,0 ,0 ,12/23/2016
IOWA,42.96406000,-92.08063000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,43.41674000,-96.25385000,0.1199476548,0.0000000000,0.0000000000,1300 ,0 ,0 ,1094 ,0 ,0 ,12/23/2016
IOWA,43.16332000,-94.04997000,0.2099083960,0.0000000000,0.0000000000,2276 ,0 ,0 ,1915 ,0 ,0 ,12/23/2016
IOWA,41.73072000,-95.41974000,0.1079528894,0.0000000000,0.0000000000,1170 ,0 ,0 ,985 ,0 ,0 ,12/23/2016
IOWA,42.12706000,-93.50361000,0.0569751361,0.0000000000,0.0000000000,618 ,0 ,0 ,520 ,0 ,0 ,12/23/2016
IOWA,43.49094000,-96.40752000,0.0539764447,0.0000000000,0.0019676646,585 ,0 ,373 ,493 ,0 ,65 ,12/23/2016
IOWA,41.31293000,-94.54579000,0.0377835113,0.0000000000,0.0015741317,410 ,0 ,298 ,345 ,0 ,52 ,12/23/2016
IOWA,43.28839000,-96.05547000,0.0524770990,0.0000000000,0.0011805987,569 ,0 ,224 ,479 ,0 ,39 ,12/23/2016
IOWA,42.90532000,-96.11638000,0.0419816792,0.0000000000,0.0000000000,455 ,0 ,0 ,383 ,0 ,0 ,12/23/2016
IOWA,41.61608000,-94.13490000,0.0071968593,0.0000000000,0.0000000000,78 ,0 ,0 ,66 ,0 ,0 ,12/23/2016
IOWA,43.46247000,-96.45002000,0.0101955507,0.0000000000,0.0000000000,111 ,0 ,0 ,93 ,0 ,0 ,12/23/2016
IOWA,42.95225000,-96.26257000,0.0425814175,0.0000000000,0.0013773652,462 ,0 ,261 ,389 ,0 ,45 ,12/23/2016
IOWA,43.12395000,-96.13830000,0.0299869137,0.0000000000,0.0019676646,325 ,0 ,373 ,274 ,0 ,65 ,12/23/2016
IOWA,40.71333000,-94.86323000,0.0539764447,0.0000000000,0.0024792574,585 ,0 ,469 ,493 ,0 ,81 ,12/23/2016
IOWA,42.90730000,-94.71861000,0.0179321744,0.0000000000,0.0000000000,194 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,42.92111000,-94.45619000,0.0050977753,0.0000000000,0.0002754730,55 ,0 ,52 ,47 ,0 ,9 ,12/23/2016
IOWA,42.82909000,-95.97836000,0.0359842965,0.0000000000,0.0023611975,390 ,0 ,447 ,328 ,0 ,78 ,12/23/2016
IOWA,41.55597000,-93.13923000,0.0215905779,0.0000000000,0.0000000000,234 ,0 ,0 ,197 ,0 ,0 ,12/23/2016
IOWA,41.35485000,-95.07401000,0.0539764447,0.0000000000,0.0000000000,585 ,0 ,0 ,493 ,0 ,0 ,12/23/2016
IOWA,42.09645000,-91.62532000,0.0299869137,0.0000000000,0.0000000000,325 ,0 ,0 ,274 ,0 ,0 ,12/23/2016
IOWA,42.10606000,-91.59757000,0.0179921482,0.0000000000,0.0000000000,195 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,42.14726000,-91.59796000,0.0179921482,0.0000000000,0.0000000000,195 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,42.89175000,-92.56153000,0.0179921482,0.0000000000,0.0099170295,195 ,0 ,1878 ,164 ,0 ,326 ,12/23/2016
IOWA,42.41586000,-96.21051000,0.0239895310,0.0000000000,0.0000000000,260 ,0 ,0 ,219 ,0 ,0 ,12/23/2016
IOWA,43.40109000,-94.59697000,0.0449803706,0.0000000000,0.0000000000,488 ,0 ,0 ,410 ,0 ,0 ,12/23/2016
IOWA,43.39512000,-94.60368000,0.0395827261,0.0000000000,0.0000000000,429 ,0 ,0 ,361 ,0 ,0 ,12/23/2016
IOWA,42.03285000,-94.52382000,0.0959581239,0.0000000000,0.0000000000,1040 ,0 ,0 ,876 ,0 ,0 ,12/23/2016
IOWA,42.03099000,-94.50474000,0.0479790619,0.0000000000,0.0000000000,520 ,0 ,0 ,438 ,0 ,0 ,12/23/2016
IOWA,41.31725000,-95.36038000,0.0179921482,0.0000000000,0.0000000000,195 ,0 ,0 ,164 ,0 ,0 ,12/23/2016
IOWA,42.44341000,-95.48469000,0.0119947655,0.0000000000,0.0000000000,130 ,0 ,0 ,109 ,0 ,0 ,12/23/2016
IOWA,42.38986000,-92.82254000,0.0143937186,0.0000000000,0.0000000000,156 ,0 ,0 ,131 ,0 ,0 ,12/23/2016
IOWA,41.17479000,-95.50476000,0.1799214823,0.0000000000,0.0000000000,1951 ,0 ,0 ,1642 ,0 ,0 ,12/23/2016
IOWA,42.20262000,-95.45752000,0.0134941112,0.0000000000,0.0000000000,146 ,0 ,0 ,123 ,0 ,0 ,12/23/2016
IOWA,42.45415000,-96.21681000,0.0569751361,0.0000000000,0.0000000000,618 ,0 ,0 ,520 ,0 ,0 ,12/23/2016
IOWA,42.77581000,-94.99981000,0.0839633584,0.0000000000,0.0000000000,910 ,0 ,0 ,766 ,0 ,0 ,12/23/2016
IOWA,41.55058000,-95.78970000,0.0149934569,0.0000000000,0.0000000000,163 ,0 ,0 ,137 ,0 ,0 ,12/23/2016
IOWA,40.70752000,-95.13489000,0.1649280254,0.0000000000,0.0000000000,1788 ,0 ,0 ,1505 ,0 ,0 ,12/23/2016
